derivative,score,label
haloness,1.0,1
solutionnor,1.0,1
pronations,1.0,1
unacknowledge,0.6,0
nonmalformed,0.5,0
shotsize,0.5,0
trilayered,1.0,1
elasticability,1.0,1
unspacey,1.0,1
nonwrestle,1.0,1
entertainedly,1.0,1
admitly,0.6,0
ultramegadeluxe,1.0,1
cobolts,1.0,1
prederby,1.0,1
exgrim,1.0,1
counlest,1.0,1
questioneer,0.75,0
spirituallyor,1.0,1
dadian,1.0,1
undersupported,0.7524752475247525,0
antiwinger,1.0,1
remonter,1.0,1
lochee,1.0,1
trirealms,1.0,1
miniinformation,1.0,1
gnomedom,1.0,1
demansional,0.0,0
perishability,0.7931034482758621,0
ultraspice,0.0,0
chiliwise,1.0,1
rollinsian,1.0,1
liveling,1.0,1
partally,0.7058823529411765,0
multitimes,0.8709677419354839,0
cobroadcast,1.0,1
unshine,1.0,1
simpleee,1.0,1
nonattendance,0.76,0
outclosing,0.0,0
deconstructionalist,0.7857142857142857,0
semiwerewolf,1.0,1
psychoanalist,0.8461538461538461,0
profaner,1.0,1
bipacked,1.0,1
biwitch,0.0,0
autorecall,1.0,1
outboarder,1.0,1
prostudent,0.8571428571428571,0
marinen,1.0,1
neoneoclassical,1.0,1
scratchinessness,1.0,1
yieldy,1.0,1
subsubstep,0.0,0
breakingless,1.0,1
multipepper,1.0,1
hyperpurple,0.5,0
coviewers,1.0,1
substantivewise,1.0,1
worther,0.8275862068965517,0
reinbeaux,1.0,1
megaairport,1.0,1
clandestinity,0.5714285714285714,0
decreasess,1.0,1
reslug,0.0,0
postnike,1.0,1
coreprayer,1.0,1
floorsany,1.0,1
superclouds,1.0,1
nonapplied,1.0,1
wrecken,1.0,1
protoneolithic,1.0,1
nonrepublics,1.0,1
dependen,1.0,1
underfuselage,1.0,1
expoive,1.0,1
affectionist,1.0,1
screamwise,0.0,0
pleasser,1.0,1
pagenation,0.0,0
northerness,1.0,1
dealsite,0.3333333333333333,0
panshamanic,1.0,1
infuseful,1.0,1
supersheet,1.0,1
disasterer,1.0,1
supersleep,0.75,0
watererer,1.0,1
dreamship,0.84,0
pancretan,1.0,1
crankster,0.8823529411764706,0
counterchecks,0.875,0
gripless,0.7230769230769231,0
resteam,0.6875,0
boringy,0.0,0
prevenus,0.0,0
oversetting,0.8571428571428571,0
archpseudoscientist,0.0,0
misunderstander,0.6666666666666666,0
donan,0.8709677419354839,0
threatful,1.0,1
subzeppelin,0.0,0
rethor,1.0,1
slatist,0.0,0
exspheres,1.0,1
noninteracting,0.7857142857142857,0
sheepdom,0.5714285714285714,0
deperee,0.0,0
ballsless,0.3333333333333333,0
miniperson,0.3333333333333333,0
shapeer,0.5,0
bradee,1.0,1
semimiraculous,0.7142857142857143,0
adventuristic,1.0,1
nonthomist,1.0,1
counterwriting,1.0,1
redestroy,1.0,1
avantist,1.0,1
unstringable,0.3333333333333333,0
nondrafty,1.0,1
semilesson,1.0,1
reremerging,1.0,1
unreads,1.0,1
multiranged,1.0,1
deshiny,1.0,1
deviceindependence,1.0,1
bonan,0.75,0
exmarriage,1.0,1
salan,1.0,1
eliminationist,0.72,0
ungrand,0.6666666666666666,0
regionalness,1.0,1
leadingy,1.0,1
preinting,1.0,1
priestly,0.8512666165036368,0
rehold,0.75,0
fillorian,0.6666666666666666,0
chickenality,1.0,1
sleeperan,1.0,1
bismarckianism,1.0,1
undergreat,1.0,1
nonorgasmic,1.0,1
submixed,1.0,1
theeor,1.0,1
antitroop,0.25,0
liquidless,1.0,1
tribalalistic,1.0,1
chungy,1.0,1
breakenly,0.6666666666666666,0
minipeat,1.0,1
resizable,0.8333333333333334,0
hypereconomic,1.0,1
promer,1.0,1
outslap,0.5,0
scarredmentally,1.0,1
superunpleasant,1.0,1
antialarmist,0.4444444444444444,0
phantomess,1.0,1
marketable,0.7892688351403948,0
minisuperbowl,1.0,1
nonworkable,0.43137254901960786,0
famalee,1.0,1
bullism,1.0,1
antidownload,1.0,1
prediva,1.0,1
pseudoaviator,1.0,1
cosums,1.0,1
mistargeted,0.2727272727272727,0
womanity,1.0,1
counterinstructional,1.0,1
adventureer,1.0,1
nonhating,1.0,1
jewelerer,1.0,1
attemptable,1.0,1
pierry,1.0,1
stevism,1.0,1
subtyped,1.0,1
transfears,0.0,0
autozoner,1.0,1
ultramaiden,0.75,0
herberling,1.0,1
samsunger,1.0,1
nonolivia,1.0,1
liftwise,1.0,1
mismaps,0.0,0
ultramice,1.0,1
preinvoice,1.0,1
malkant,1.0,1
communeer,1.0,1
decode,0.8322857142857143,0
semicolonies,1.0,1
antishakespeareanism,1.0,1
unpingable,0.1111111111111111,0
connectionsee,1.0,1
poetor,1.0,1
antimusic,0.6666666666666666,0
structurable,1.0,1
ultranaughty,0.8,0
clickingor,1.0,1
prophettess,0.6666666666666666,0
anticompatibility,0.0,0
autoturns,0.7692307692307693,0
humality,1.0,1
inoperation,0.75,0
faulknerish,0.8181818181818182,0
nonconstantinianism,1.0,1
horseiness,1.0,1
toothlessness,0.8333333333333334,0
megafamous,0.8181818181818182,0
canonize,0.754325259515571,0
multipresentations,1.0,1
prebyrd,1.0,1
nondurable,0.3311827956989247,0
autobiographiesor,1.0,1
pseudoinstrument,0.0,0
swarmwise,1.0,1
bisignal,1.0,1
nonindoor,1.0,1
banity,1.0,1
hyperrelationality,1.0,1
lockly,0.5,0
brutalic,1.0,1
bitesan,1.0,1
transpiled,1.0,1
subregimes,1.0,1
extrajoint,1.0,1
counterdisciplines,1.0,1
antimccain,0.6666666666666666,0
feedbackyish,1.0,1
secureer,1.0,1
forcean,1.0,1
sabotagable,1.0,1
boylee,1.0,1
danielly,1.0,1
lingage,1.0,1
rereported,0.6,0
minielvis,1.0,1
hopessness,1.0,1
prograce,0.5,0
securenation,1.0,1
greedling,1.0,1
foreview,0.8333333333333334,0
lordage,0.85,0
doctrinewise,0.75,0
milnese,1.0,1
reillustrate,0.7391304347826086,0
shrineor,1.0,1
comingan,1.0,1
antiharmonic,1.0,1
monobladed,1.0,1
hazardsor,1.0,1
minireflection,1.0,1
advisoror,0.0,0
overpracticing,1.0,1
interparliamentary,1.0,1
ovenor,1.0,1
petany,1.0,1
postmarxian,1.0,1
toolan,0.8392857142857143,0
womanless,0.8421052631578947,0
untidy,0.8014301430143014,0
remurderer,0.0,0
requiredish,1.0,1
extrastones,1.0,1
underbellyish,1.0,1
antitylerish,1.0,1
countermany,0.0,0
fundor,0.5,0
proclaimate,1.0,1
relest,1.0,1
postmavericks,1.0,1
unoppressively,1.0,1
autoperformed,1.0,1
pantribal,1.0,1
supermentor,1.0,1
hailler,1.0,1
unpassable,0.7571428571428571,0
exrival,1.0,1
minirage,1.0,1
superriff,1.0,1
teeniness,1.0,1
postamnesia,1.0,1
abilityable,1.0,1
choicelessness,1.0,1
pseudoinspirational,0.5789473684210527,0
predeformed,0.0,0
immaterially,0.75,0
biping,0.2,0
gorgiveness,1.0,1
tagsize,1.0,1
proedge,0.8,0
originalal,0.0,0
minimaker,1.0,1
noncompounds,1.0,1
trisilk,1.0,1
extrapresidential,1.0,1
ultramontanist,0.8,0
reimphasize,0.0,0
nonrevision,0.5,0
refreaking,1.0,1
exsolarian,0.0,0
postherman,1.0,1
famially,0.0,0
personsan,1.0,1
nounen,1.0,1
irwinism,1.0,1
overrighteous,1.0,1
productyive,1.0,1
miniprose,1.0,1
brownen,1.0,1
layerly,1.0,1
multivirus,0.0,0
neomasters,1.0,1
preausten,1.0,1
forefrontan,1.0,1
neighborhoodly,1.0,1
toolite,1.0,1
availalable,0.8,0
feministly,1.0,1
aminatey,1.0,1
recentish,0.8666666666666667,0
autoseat,0.6666666666666666,0
unheraldic,1.0,1
foamless,0.7142857142857143,0
superwasp,1.0,1
completor,1.0,1
postbacks,0.8333333333333334,0
nonraising,0.6,0
multiflush,1.0,1
antiimpunity,1.0,1
postparadigm,1.0,1
shepherdhood,0.0,0
nontaxi,1.0,1
overleaves,1.0,1
unzoomability,0.0,0
homeran,1.0,1
precertification,0.5,0
scienceiness,1.0,1
foresuffered,0.6666666666666666,0
angusish,1.0,1
difficultan,0.0,0
minisplit,0.8816120906801007,0
antimorse,1.0,1
jerkic,1.0,1
oversensitive,0.7266187050359713,0
tinay,0.7142857142857143,0
hursty,1.0,1
postjewish,0.82,0
acclaimation,0.7857142857142857,0
hyperfeminist,0.6666666666666666,0
legerrette,1.0,1
portalite,0.875,0
underconfident,0.8448275862068966,0
nontopics,1.0,1
semihumanoid,0.8,0
momentsor,1.0,1
prepressed,0.8292682926829268,0
reimpurse,0.0,0
counterclick,1.0,1
simplifiedor,1.0,1
nontiles,1.0,1
hyperillustrated,1.0,1
garbagewise,1.0,1
tomite,1.0,1
overdeposit,1.0,1
mythor,0.6666666666666666,0
antiinconvenient,1.0,1
sinoese,1.0,1
unvoid,1.0,1
emotionnality,1.0,1
megablizzard,1.0,1
exchart,1.0,1
unseizeable,1.0,1
talky,0.7138953942232631,0
subgreens,1.0,1
reprorammed,0.0,0
semitrilogy,1.0,1
basicor,0.5,0
portlandness,1.0,1
prelisting,1.0,1
ungratitude,0.5,0
reposition,0.813052863249672,0
pseudokidnapped,1.0,1
goodhood,1.0,1
whartonite,1.0,1
stunningy,1.0,1
overcoaching,0.75,0
nounan,1.0,1
unmeat,1.0,1
postedan,1.0,1
resemblesive,1.0,1
alongish,1.0,1
exhibitist,1.0,1
sagess,1.0,1
swordsive,1.0,1
collegehood,1.0,1
postingwise,0.0,0
exorange,1.0,1
noncatchable,1.0,1
trekly,1.0,1
excellerate,0.875,0
monotonity,0.0,0
intraclan,0.6666666666666666,0
devilhood,1.0,1
basanistic,1.0,1
preinner,1.0,1
debately,0.8571428571428571,0
prevampire,0.8611111111111112,0
extraextrawide,0.6,0
preoutdoor,1.0,1
operationany,1.0,1
ultraphone,0.8333333333333334,0
monopolynovice,1.0,1
interneat,1.0,1
subconducted,1.0,1
pseudoantenna,1.0,1
herdship,1.0,1
exrory,1.0,1
imagan,1.0,1
antimonogamous,1.0,1
retatively,1.0,1
semiimmunity,1.0,1
renoted,1.0,1
customerize,0.75,0
prebillboardist,1.0,1
intracellularly,0.5,0
readingy,0.6,0
progenetically,1.0,1
reversey,1.0,1
larryan,1.0,1
estery,0.7142857142857143,0
cultistic,0.3333333333333333,0
ultralightness,1.0,1
xavierite,1.0,1
superbees,1.0,1
pseudoelement,1.0,1
replacementsor,1.0,1
arbitrariness,0.8209764918625678,0
rerewrites,0.0,0
claddy,1.0,1
semiseventh,1.0,1
procoupled,1.0,1
noncloset,1.0,1
actionny,1.0,1
delangley,1.0,1
unexcessive,0.6666666666666666,0
exprocession,1.0,1
superloose,0.75,0
happinessness,1.0,1
inbatch,1.0,1
flasher,0.8241548960482463,0
studise,1.0,1
discage,1.0,1
autoupscale,1.0,1
antineoconservative,1.0,1
santize,0.7777777777777778,0
personalication,1.0,1
charactersistically,1.0,1
panatomism,1.0,1
thuddyness,1.0,1
impotentiality,1.0,1
multistreaked,1.0,1
neospring,1.0,1
oftennessee,1.0,1
tuckeror,1.0,1
unrestands,1.0,1
antiweaver,1.0,1
outbloody,1.0,1
megastick,0.4,0
nonzenith,1.0,1
mountor,0.75,0
nonmanager,0.8571428571428571,0
oversweeping,1.0,1
counteridea,0.5,0
temperatureable,1.0,1
coinbased,1.0,1
corollory,0.6666666666666666,0
nonclearance,1.0,1
unresponse,0.0,0
budgee,1.0,1
superfounder,1.0,1
cometantly,1.0,1
autoidentifying,1.0,1
summerless,1.0,1
identifiablely,1.0,1
noncora,1.0,1
nonobservability,1.0,1
teachingany,1.0,1
constitutionite,0.0,0
overshows,0.6666666666666666,0
villagesize,1.0,1
hyperlight,0.8333333333333334,0
fragilely,0.8333333333333334,0
megaunderdeveloped,0.0,0
clonee,1.0,1
imprecable,1.0,1
unexplicitly,0.6666666666666666,0
provenness,1.0,1
neofunky,1.0,1
underfabric,0.5882352941176471,0
deimling,1.0,1
weatheror,0.8571428571428571,0
passionitely,1.0,1
norrisness,1.0,1
coconey,1.0,1
semistartup,0.0,0
multievent,0.7,0
beamor,0.0,0
followly,0.3333333333333333,0
antiwoolfian,0.0,0
foregroundize,1.0,1
grossy,0.7441860465116279,0
unelemental,1.0,1
tatism,0.0,0
antiboom,1.0,1
hyperdimensionally,1.0,1
irrated,0.5686274509803921,0
proproproprofessor,1.0,1
antimormon,0.5800575263662512,0
recognisability,1.0,1
undercaps,1.0,1
multikilling,0.0,0
magaziner,1.0,1
misdenomination,1.0,1
rejectful,1.0,1
stylishable,1.0,1
chesty,0.8715103793843951,0
subsubtrees,0.0,0
camperor,1.0,1
achieval,1.0,1
cococay,1.0,1
mattly,1.0,1
laterality,0.8695652173913043,0
subflavors,0.6666666666666666,0
manipulator,0.8529657477025898,0
panwarm,0.0,0
vaser,0.5,0
superficiality,0.7172582619339045,0
finderless,0.6666666666666666,0
hyperparameter,1.0,1
steinor,1.0,1
pseudoobjects,1.0,1
infoation,0.625,0
reauthor,0.7407407407407407,0
alternativish,1.0,1
minitrains,0.5714285714285714,0
deattachment,0.5714285714285714,0
ultramoon,0.6666666666666666,0
unfits,0.5714285714285714,0
semirama,1.0,1
subexponentially,1.0,1
refineness,1.0,1
questish,1.0,1
proellen,0.0,0
salesiness,1.0,1
dylanistic,0.0,0
ultrachilling,1.0,1
glossity,1.0,1
undeadliness,1.0,1
legalismor,1.0,1
noninstitutional,0.5764705882352941,0
infestable,0.6666666666666666,0
perfectionistish,1.0,1
usefuler,1.0,1
semihealthful,0.0,0
debruce,1.0,1
hatsy,1.0,1
semiambient,1.0,1
superpools,0.25,0
hyperexponential,0.5,0
turnly,1.0,1
monomelodic,0.75,0
maldistributing,1.0,1
tomorrowish,1.0,1
weddingishness,1.0,1
wanginess,0.0,0
charredish,1.0,1
frequentation,1.0,1
passivability,1.0,1
mummyhood,0.0,0
soldieress,1.0,1
autodeliveries,0.5,0
proassimilationist,1.0,1
mutualityan,1.0,1
lemonish,0.7941176470588235,0
overreplaced,1.0,1
misvaluation,1.0,1
overbleed,0.8,0
intrastrip,1.0,1
lucyor,1.0,1
nonauthority,0.25,0
museor,1.0,1
anticipational,1.0,1
destructioner,1.0,1
slidyness,1.0,1
expectationor,0.5,0
papaer,0.6666666666666666,0
superslightly,1.0,1
inkeepers,1.0,1
winer,0.8839506172839506,0
humanic,0.8333333333333334,0
outequipped,1.0,1
demoldable,1.0,1
coentrepreneurs,1.0,1
anticaring,1.0,1
postleninist,1.0,1
antisharing,1.0,1
deregulation,0.837037037037037,0
neomagnetic,1.0,1
roseian,1.0,1
extrainsulted,0.0,0
unshipped,0.5,0
pregaga,0.6666666666666666,0
pseudoaction,0.42857142857142855,0
receptional,1.0,1
miniaccomplishments,1.0,1
transpluto,0.6,0
presampler,1.0,1
cocostraw,0.6666666666666666,0
communicatively,1.0,1
blizzardly,1.0,1
deflatation,0.75,0
minijohnson,1.0,1
resistedor,1.0,1
megajolt,1.0,1
multigenetics,1.0,1
degala,0.8333333333333334,0
genereral,0.8333333333333334,0
neodarwin,1.0,1
revolutionnize,1.0,1
miscasting,0.5426621160409556,0
powersize,1.0,1
acronymously,1.0,1
procicero,1.0,1
nightmarishness,1.0,1
babess,1.0,1
pseudojustify,0.0,0
incooked,1.0,1
towelish,1.0,1
supercompensation,0.7777777777777778,0
timesly,1.0,1
ingathers,0.5,0
prankishness,1.0,1
nonsubtractive,1.0,1
ultraeagerly,1.0,1
extramortals,1.0,1
nonoccultic,0.0,0
perryan,1.0,1
nonhilary,1.0,1
goddessism,1.0,1
noncowards,0.5,0
warsish,0.7948717948717948,0
largeeish,0.0,0
minifestival,1.0,1
streaman,0.6666666666666666,0
outshots,1.0,1
noncohenic,1.0,1
nonmusican,1.0,1
counternietzschean,1.0,1
antonal,1.0,1
conspiracyy,1.0,1
autoquote,1.0,1
profigures,1.0,1
deharmonize,0.0,0
occupationese,1.0,1
toxicness,1.0,1
impressan,1.0,1
seedery,0.7777777777777778,0
balayan,0.7777777777777778,0
reallyor,0.5,0
quiteee,1.0,1
scoopish,0.3333333333333333,0
torqueyness,1.0,1
sixthy,1.0,1
blowyness,1.0,1
supercollaborative,1.0,1
coreready,1.0,1
decharacterization,1.0,1
pseudoinvestments,1.0,1
ultraconfrontational,1.0,1
extragives,1.0,1
comandy,1.0,1
superdemiurge,1.0,1
inbuds,1.0,1
pedalise,1.0,1
ultramanly,0.6666666666666666,0
stageyee,1.0,1
levantan,0.5,0
excurse,0.6666666666666666,0
superparticular,0.875,0
courseness,0.8285714285714286,0
reaccessible,0.3333333333333333,0
jolliness,0.7631578947368421,0
colassable,1.0,1
exchampions,0.5,0
unpoliceable,1.0,1
nonacronym,1.0,1
tonyness,1.0,1
transplants,0.8756517205422315,0
southernen,1.0,1
somebodyness,1.0,1
livingstonean,1.0,1
alrightee,1.0,1
fetchiness,1.0,1
canabilize,0.6153846153846154,0
shanian,1.0,1
monomixed,1.0,1
refreezability,1.0,1
underburry,1.0,1
kittenal,1.0,1
neonazis,0.7593528816986855,0
nondebut,1.0,1
oversympathetically,1.0,1
outclassed,0.8391459074733096,0
autoatlas,0.0,0
skipable,0.7491289198606271,0
psychedelicness,1.0,1
posteclipsical,1.0,1
operaany,1.0,1
protolandfill,0.0,0
yellowyness,0.0,0
givability,1.0,1
nearish,0.8571428571428571,0
pretsunami,0.8,0
nonstrand,0.6666666666666666,0
protowork,1.0,1
reflour,1.0,1
respire,0.8734177215189873,0
prechance,0.3333333333333333,0
replanment,0.0,0
dunage,0.6,0
panchinese,0.3333333333333333,0
irvision,1.0,1
ringship,1.0,1
megacurse,1.0,1
inexpensize,0.8125,0
japaneseification,1.0,1
tridaggers,1.0,1
exsemiprofessional,1.0,1
postrelief,1.0,1
polal,1.0,1
indoctrinate,0.6286243059839605,0
radiowise,0.8571428571428571,0
nonsandy,1.0,1
tribook,0.8461538461538461,0
hindly,0.5,0
forebrothers,1.0,1
janese,1.0,1
inwatt,1.0,1
multiagent,0.8387096774193549,0
unmarketable,0.8043478260869565,0
nonnuclear,0.8333333333333334,0
colonialial,1.0,1
batmanly,1.0,1
rochellian,1.0,1
womenless,0.8571428571428571,0
antirift,1.0,1
reductionistic,0.8012048192771084,0
professionalan,1.0,1
cheshireish,1.0,1
guidesee,1.0,1
precallie,0.6666666666666666,0
pretranslated,0.8,0
dustyer,0.6666666666666666,0
twistyer,1.0,1
overgloomy,1.0,1
insaneer,1.0,1
extraheavy,0.8756756756756757,0
melodicize,0.0,0
yogaor,1.0,1
innoseal,1.0,1
ovenly,1.0,1
defensival,1.0,1
predefeated,1.0,1
dreamyer,1.0,1
nonmatter,0.7619047619047619,0
intrasectional,1.0,1
unchoir,1.0,1
expebbles,1.0,1
breeen,1.0,1
wonderal,1.0,1
pregomez,1.0,1
demonate,0.5,0
ultrasecrecy,1.0,1
subactivity,1.0,1
hypercomfortable,1.0,1
reverification,0.6,0
developmentally,0.8474765520321572,0
vampireal,1.0,1
addingly,0.5,0
nonstrokes,1.0,1
accorden,0.0,0
autodebate,1.0,1
pleassantly,1.0,1
neoperennial,1.0,1
absolutive,1.0,1
delivance,1.0,1
studentless,1.0,1
conversor,0.7,0
counterburn,1.0,1
materer,1.0,1
functionalwise,0.5882352941176471,0
reangry,1.0,1
mightyness,1.0,1
heatedness,1.0,1
germanany,1.0,1
innamely,0.5,0
losingany,0.0,0
duplicative,0.7338935574229691,0
infaced,1.0,1
clothedness,0.0,0
doddee,1.0,1
overremaster,1.0,1
demanifest,1.0,1
clocksize,1.0,1
puzzleability,1.0,1
multishooter,0.38095238095238093,0
bidegain,1.0,1
nonpsychotic,0.7428571428571429,0
protagonistically,1.0,1
spiceless,0.5833333333333334,0
curese,1.0,1
cratery,1.0,1
sublimitally,0.0,0
supercracked,1.0,1
evidencelet,1.0,1
procycle,1.0,1
hyperburn,1.0,1
millionish,1.0,1
mothersor,0.5,0
postradioactive,1.0,1
briggate,1.0,1
machineer,1.0,1
prorevivalist,1.0,1
uninspected,0.6103896103896104,0
anticollector,0.6666666666666666,0
batchling,1.0,1
interchanability,1.0,1
viceinspired,1.0,1
megabully,1.0,1
desensationalize,1.0,1
profamily,0.8228346456692913,0
reflown,0.0,0
superplayer,0.46153846153846156,0
ultraraces,0.8333333333333334,0
multiphased,0.8666666666666667,0
assignate,1.0,1
unexistence,0.75,0
reincarnationor,1.0,1
clownhood,1.0,1
unguidable,0.0,0
hearthan,1.0,1
memphisian,1.0,1
sunsetish,1.0,1
archminister,0.0,0
antiradicals,1.0,1
wieny,1.0,1
morrisian,1.0,1
reuniformed,1.0,1
presource,1.0,1
settleor,1.0,1
superspying,1.0,1
actualic,1.0,1
nonnomination,1.0,1
antiautomation,1.0,1
reoutlined,0.5,0
whoreal,1.0,1
semipursuing,1.0,1
refoundation,1.0,1
preconsistan,1.0,1
tidyly,1.0,1
slangly,0.6666666666666666,0
peanutsian,1.0,1
polysealed,1.0,1
ellerly,1.0,1
fictionial,1.0,1
attractiver,1.0,1
subpedal,0.0,0
haressment,1.0,1
widewise,0.8,0
panphotography,1.0,1
antiboyfriend,1.0,1
nastyish,1.0,1
prostrategies,1.0,1
debrass,1.0,1
outlocking,1.0,1
lectureer,1.0,1
transmissouri,1.0,1
vowsor,0.0,0
mythful,1.0,1
tomate,0.875,0
minirelic,1.0,1
enjoymentwise,0.6,0
unsettingly,0.8333333333333334,0
outfiter,1.0,1
coinsucking,1.0,1
radioage,1.0,1
unrerouted,1.0,1
unrankin,0.0,0
inpolish,1.0,1
preextension,1.0,1
panwash,1.0,1
unsavaory,0.5,0
multicoreprocessing,1.0,1
prehugh,1.0,1
brookster,1.0,1
pseudoenvironments,1.0,1
resuccess,1.0,1
preppydom,1.0,1
outtrade,1.0,1
panprobably,1.0,1
promouth,0.0,0
unaustenian,0.0,0
antispillage,0.6666666666666666,0
semiarranged,0.8666666666666667,0
insternment,1.0,1
predistribute,1.0,1
superuseless,1.0,1
freddyism,1.0,1
creekification,1.0,1
pregrill,1.0,1
sarcasmic,0.8,0
megareception,1.0,1
catholicize,0.7142857142857143,0
monocolour,0.6666666666666666,0
pollinger,1.0,1
ambiguously,0.7814685314685315,0
carery,1.0,1
countersocieties,1.0,1
nonshoot,1.0,1
multihistorical,1.0,1
cobastard,1.0,1
subpods,1.0,1
smeller,0.7563451776649747,0
unfluid,0.4,0
countermarching,1.0,1
chinesehood,1.0,1
looseor,0.8333333333333334,0
delumpify,1.0,1
cohicks,1.0,1
nepalian,0.75,0
manneror,0.8333333333333334,0
estimateor,0.0,0
noteize,1.0,1
intraworkings,1.0,1
megalego,1.0,1
counterpulsation,0.8571428571428571,0
interhook,1.0,1
greeneral,1.0,1
treatsor,0.6666666666666666,0
unassumedness,1.0,1
unrelentlessy,1.0,1
autofilter,0.8181818181818182,0
defold,0.0,0
exceptionlessly,1.0,1
moundage,1.0,1
undanceability,1.0,1
unsincere,0.625,0
companyalan,1.0,1
subfaction,0.8666666666666667,0
proinstinct,1.0,1
nonhtml,0.875,0
expressionalist,1.0,1
detectivean,0.8,0
handlian,1.0,1
overexotic,0.5,0
stopship,0.0,0
groundship,1.0,1
startsless,1.0,1
propertyan,0.0,0
tensiveness,1.0,1
unificationism,0.0,0
lyonyan,1.0,1
unscoopable,0.3870967741935484,0
fallany,1.0,1
matthewian,0.2,0
inintegrated,0.0,0
prebuffer,0.8,0
conenish,0.0,0
ridiculousan,0.0,0
decobrothers,1.0,1
inspirationist,1.0,1
poloy,1.0,1
subdeath,0.3333333333333333,0
hypervolatile,1.0,1
nonspirited,1.0,1
nondiffuse,0.6666666666666666,0
malaan,1.0,1
semiengagement,1.0,1
superpoet,1.0,1
posttrend,1.0,1
multisales,1.0,1
nonballady,1.0,1
despirate,0.7454545454545455,0
reinventive,0.8648648648648649,0
undiagramable,0.0,0
polyhard,1.0,1
autopaste,1.0,1
counterpace,1.0,1
bieden,1.0,1
luciferician,1.0,1
prosuicidal,1.0,1
postrelaxer,1.0,1
unpulsed,0.75,0
postnicean,1.0,1
jewelling,1.0,1
nonaudio,0.825,0
finnness,1.0,1
implacement,1.0,1
superconsistent,1.0,1
autoverify,1.0,1
unresearched,0.3394308943089431,0
nonreef,1.0,1
electronify,1.0,1
annicially,1.0,1
divaloren,1.0,1
insensately,1.0,1
examinership,1.0,1
autolooking,1.0,1
recanise,1.0,1
sabbatherian,1.0,1
conservativity,0.5,0
subarchitecture,1.0,1
vaultan,1.0,1
antigenic,0.8275862068965517,0
nondefacing,1.0,1
townsee,0.875,0
semistimulating,1.0,1
irblocking,0.7142857142857143,0
bellee,1.0,1
falcony,1.0,1
questionor,0.8333333333333334,0
santanism,1.0,1
semiproficient,0.8235294117647058,0
saintness,1.0,1
retrapping,1.0,1
miniexcell,0.0,0
subaverage,0.3956043956043956,0
preopus,1.0,1
megashow,1.0,1
inscrambled,0.0,0
exspaced,1.0,1
deliverling,1.0,1
outspoke,0.5,0
possessory,0.8333333333333334,0
minitrash,1.0,1
hardery,0.0,0
rerererereinstalled,0.0,0
unridability,0.0,0
pseudointermingled,0.0,0
weaselage,1.0,1
autosave,0.6421052631578947,0
extorier,1.0,1
pumpee,1.0,1
subtract,0.847389205792014,0
routerlet,1.0,1
forestrike,1.0,1
neoqueen,1.0,1
reconducting,1.0,1
sectionial,1.0,1
ceaselessness,0.875,0
handsomenly,1.0,1
inlending,1.0,1
nonjudean,1.0,1
livesmentally,1.0,1
revolutionistic,1.0,1
interbook,1.0,1
contentful,0.8518518518518519,0
pseudocorpses,1.0,1
chewage,1.0,1
beigeish,0.7532467532467533,0
premeter,0.8571428571428571,0
authenticish,0.7777777777777778,0
preharlem,1.0,1
superunclear,1.0,1
meteorism,1.0,1
inmarried,1.0,1
nonveil,1.0,1
countermatch,1.0,1
multimuse,1.0,1
reshade,1.0,1
caleen,0.5,0
multipace,1.0,1
underassuming,1.0,1
decesare,1.0,1
overpreachy,0.625,0
codedude,1.0,1
nonprogrammerable,1.0,1
touror,1.0,1
unwound,0.7629886194952994,0
neowinter,1.0,1
autocycle,0.7647058823529411,0
nonmorse,1.0,1
exercisic,1.0,1
twistness,1.0,1
pastorness,1.0,1
reintro,0.8666666666666667,0
insquared,1.0,1
fatalor,1.0,1
pseudogaelic,1.0,1
overpushed,0.8636363636363636,0
capturate,1.0,1
prostickiness,1.0,1
instrumentalness,1.0,1
proportionnal,0.0,0
muirish,1.0,1
trickslet,1.0,1
unstudly,0.5,0
blakelyive,1.0,1
indeterminite,0.5,0
cobacked,1.0,1
marisan,1.0,1
sourcean,1.0,1
proimpeachment,1.0,1
coimprove,1.0,1
intraformational,0.0,0
ethiopianism,1.0,1
pixelite,0.5,0
hyperdrum,1.0,1
respectly,0.5833333333333334,0
inlime,1.0,1
sideration,1.0,1
constructification,1.0,1
profiatable,1.0,1
drawness,0.5,0
reconsider,0.7290330692820319,0
antisensationalist,1.0,1
possabley,1.0,1
exdolls,1.0,1
exroad,0.8,0
sitor,1.0,1
pretasmanian,1.0,1
tunger,1.0,1
armamentwise,0.6666666666666666,0
happilyish,1.0,1
demarin,1.0,1
roughy,0.8057553956834532,0
afghanistian,1.0,1
undeserving,0.7721290322580645,0
lincolnism,0.6666666666666666,0
postreverse,1.0,1
nonstirring,1.0,1
postcosts,1.0,1
consonantally,1.0,1
inheirant,1.0,1
semicriticisms,1.0,1
slumpiness,1.0,1
chineseify,0.0,0
uncartoonish,1.0,1
postbauer,1.0,1
downloadian,1.0,1
pseudodisciples,1.0,1
sonican,1.0,1
autocare,0.5079365079365079,0
overinundating,1.0,1
defectivive,1.0,1
butterness,1.0,1
occurate,1.0,1
antileader,1.0,1
interpersonaly,1.0,1
crabiness,1.0,1
exgentlemen,1.0,1
megaginger,1.0,1
preposial,1.0,1
semibuttless,0.0,0
